Macrotrends Data Download

Australia Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,263630,15.4485
1991-12-31,264760,15.3182
1992-12-31,268400,15.3559
1993-12-31,273050,15.4836
1994-12-31,280180,15.7356
1995-12-31,290180,16.1167
1996-12-31,300810,16.5056
1997-12-31,307850,16.7101
1998-12-31,328620,17.6605
1999-12-31,333710,17.739
2000-12-31,339450,17.8387
2001-12-31,345640,17.9323
2002-12-31,353369.9951,18.126
2003-12-31,352579.9866,17.8786
2004-12-31,365809.9976,18.3522
2005-12-31,370089.9963,18.3423
2006-12-31,375489.9902,18.3605
2007-12-31,385750,18.5211
2008-12-31,388940.0024,18.3037
2009-12-31,395290.0085,18.2231
2010-12-31,387540.0085,17.5901
2011-12-31,386380.0049,17.2954
2012-12-31,386970.0012,17.022
2013-12-31,380279.9988,16.4423
2014-12-31,371630.0049,15.8304
2015-12-31,377799.9878,15.8633
2016-12-31,384989.9902,15.9147
2017-12-31,389160.0037,15.8232
2018-12-31,387070.0073,15.5035
2019-12-31,386529.9988,15.2536
