Macrotrends Data Download

Israel Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,33810,7.2554
1991-12-31,34520,6.9751
1992-12-31,36860,7.195
1993-12-31,40500,7.6982
1994-12-31,43360,8.0311
1995-12-31,46780,8.4364
1996-12-31,48730,8.5611
1997-12-31,50970,8.7337
1998-12-31,51500,8.625
1999-12-31,52980,8.6498
2000-12-31,57000,9.0634
2001-12-31,57950,8.9998
2002-12-31,61080.0018,9.2968
2003-12-31,62930.0003,9.407
2004-12-31,63159.9998,9.276
2005-12-31,61009.9983,8.8036
2006-12-31,64330.0018,9.12
2007-12-31,66599.9985,9.2756
2008-12-31,66709.9991,9.1274
2009-12-31,65730.0034,8.7809
2010-12-31,70519.9966,9.2502
2011-12-31,69819.9997,8.9907
2012-12-31,76059.9976,9.6151
2013-12-31,67000,8.3132
2014-12-31,64720.0012,7.8776
2015-12-31,66139.9994,7.8925
2016-12-31,64980.0034,7.6036
2017-12-31,65610.0006,7.5299
2018-12-31,61080.0018,6.8762
2019-12-31,62650.0015,6.9196
