Macrotrends Data Download

Chile Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,30520,2.2874
1991-12-31,29300,2.1605
1992-12-31,30320,2.1999
1993-12-31,32320,2.3088
1994-12-31,35640,2.508
1995-12-31,38970,2.7031
1996-12-31,44900,3.0721
1997-12-31,51290,3.4634
1998-12-31,52010,3.4681
1999-12-31,54430,3.5865
2000-12-31,50420,3.2843
2001-12-31,48430,3.1197
2002-12-31,49119.9989,3.1299
2003-12-31,50200.0008,3.1654
2004-12-31,54970.0012,3.4318
2005-12-31,55970.0012,3.4602
2006-12-31,57150.0015,3.4987
2007-12-31,64569.9997,3.9144
2008-12-31,67989.9979,4.0807
2009-12-31,65449.9969,3.8881
2010-12-31,69750,4.1019
2011-12-31,76470.0012,4.4528
2012-12-31,78410.0037,4.5215
2013-12-31,83000,4.7402
2014-12-31,76559.9976,4.3286
2015-12-31,82230.0034,4.6015
2016-12-31,86489.9979,4.7827
2017-12-31,87069.9997,4.7402
2018-12-31,86610.0006,4.6312
2019-12-31,91370.0027,4.799
