Macrotrends Data Download

South Korea Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,247680,5.7776
1991-12-31,274790,6.3468
1992-12-31,297050,6.79
1993-12-31,327600,7.4127
1994-12-31,354280,7.9361
1995-12-31,385410,8.547
1996-12-31,409990,9.0059
1997-12-31,431640,9.393
1998-12-31,366570,7.9196
1999-12-31,401880,8.6209
2000-12-31,456660,9.7145
2001-12-31,471530,9.9542
2002-12-31,463000,9.7178
2003-12-31,465700.0122,9.7239
2004-12-31,485910.0037,10.1058
2005-12-31,481000,9.9825
2006-12-31,487850.0061,10.0716
2007-12-31,503690.0024,10.3462
2008-12-31,514919.9829,10.4969
2009-12-31,526640.0146,10.6807
2010-12-31,575219.9707,11.6079
2011-12-31,598479.9805,11.9848
2012-12-31,600320.0073,11.9586
2013-12-31,599599.9756,11.89
2014-12-31,588090.0269,11.5887
2015-12-31,607830.0171,11.9147
2016-12-31,615880.0049,12.0247
2017-12-31,626630.0049,12.2003
2018-12-31,630640.0146,12.2252
2019-12-31,610789.978,11.7993
