Macrotrends Data Download

Saudi Arabia Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,171410,10.7099
1991-12-31,187930,11.2842
1992-12-31,202040,11.6912
1993-12-31,203260,11.3894
1994-12-31,206360,11.235
1995-12-31,204830,10.844
1996-12-31,217650,11.2131
1997-12-31,220070,11.0375
1998-12-31,233900,11.425
1999-12-31,239520,11.4005
2000-12-31,249660,11.5866
2001-12-31,254090,11.5046
2002-12-31,272250,12.034
2003-12-31,284829.9866,12.3032
2004-12-31,299890.0146,12.674
2005-12-31,315290.0085,12.923
2006-12-31,335440.0024,13.2152
2007-12-31,354619.9951,13.4325
2008-12-31,389720.0012,14.204
2009-12-31,406529.9988,14.2723
2010-12-31,446130.0049,15.1683
2011-12-31,463769.989,15.3816
2012-12-31,492470.0012,15.9781
2013-12-31,503209.9915,15.9838
2014-12-31,540520.0195,16.8252
2015-12-31,565190.0024,17.2578
2016-12-31,561229.9805,16.7951
2017-12-31,545070.0073,15.9409
2018-12-31,521260.0098,14.8854
2019-12-31,523780.0293,14.6196
