Macrotrends Data Download

Namibia Carbon (CO2) Emissions 1991-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1991-12-31,1120,0.7912
1992-12-31,1220,0.8347
1993-12-31,1410,0.9339
1994-12-31,1640,1.0523
1995-12-31,1770,1.1025
1996-12-31,1920,1.1636
1997-12-31,1970,1.1634
1998-12-31,2020,1.1636
1999-12-31,1980,1.1134
2000-12-31,1940,1.0664
2001-12-31,2460,1.3251
2002-12-31,2130.0001,1.1279
2003-12-31,2270,1.1851
2004-12-31,2380.0001,1.2272
2005-12-31,2530,1.2889
2006-12-31,2530,1.2736
2007-12-31,2619.9999,1.3025
2008-12-31,2950,1.4471
2009-12-31,3020,1.4604
2010-12-31,3130.0001,1.491
2011-12-31,3329.9999,1.5617
2012-12-31,3530,1.6286
2013-12-31,3790,1.7192
2014-12-31,3950,1.761
2015-12-31,4199.9998,1.8399
2016-12-31,4130.0001,1.7776
2017-12-31,4270,1.8059
2018-12-31,4230,1.7583
2019-12-31,4219.9998,1.7248
