Macrotrends Data Download

Iran Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,198470,3.5572
1991-12-31,219100,3.7782
1992-12-31,233650,3.9354
1993-12-31,236730,3.9616
1994-12-31,266690,4.4459
1995-12-31,271520,4.4662
1996-12-31,279810,4.5425
1997-12-31,292400,4.6799
1998-12-31,290990,4.5853
1999-12-31,323360,5.0153
2000-12-31,340450,5.1942
2001-12-31,354070,5.3104
2002-12-31,369869.9951,5.4936
2003-12-31,389769.989,5.7357
2004-12-31,417660.0037,6.0476
2005-12-31,450790.0085,6.4231
2006-12-31,484179.9927,6.7931
2007-12-31,514140.0146,7.1093
2008-12-31,523049.9878,7.134
2009-12-31,542289.978,7.2964
2010-12-31,541169.9829,7.1798
2011-12-31,552049.9878,7.2312
2012-12-31,559119.9951,7.2308
2013-12-31,583700.0122,7.4396
2014-12-31,605349.9756,7.5705
2015-12-31,599179.9927,7.3258
2016-12-31,607210.022,7.2889
2017-12-31,626419.9829,7.4128
2018-12-31,637429.9927,7.4451
2019-12-31,630010.0098,7.278
