Macrotrends Data Download

Egypt Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,87750,1.5337
1991-12-31,89370,1.5248
1992-12-31,90900,1.5153
1993-12-31,92660,1.5096
1994-12-31,87900,1.4002
1995-12-31,93720,1.4606
1996-12-31,98940,1.509
1997-12-31,106060,1.5831
1998-12-31,110980,1.6214
1999-12-31,116540,1.6671
2000-12-31,114610,1.6058
2001-12-31,126700,1.7391
2002-12-31,129440.0024,1.7399
2003-12-31,133020.0043,1.7511
2004-12-31,144500,1.864
2005-12-31,162220.0012,2.0515
2006-12-31,170750,2.1177
2007-12-31,183399.9939,2.2306
2008-12-31,189940.0024,2.2654
2009-12-31,197660.0037,2.3118
2010-12-31,200309.9976,2.2958
2011-12-31,205770.0043,2.3068
2012-12-31,215000,2.3564
2013-12-31,213860.0006,2.2903
2014-12-31,219119.9951,2.2922
2015-12-31,226279.9988,2.3155
2016-12-31,231229.9957,2.3173
2017-12-31,242229.9957,2.3797
2018-12-31,247910.0037,2.3897
2019-12-31,249369.9951,2.361
