Macrotrends Data Download

China Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,2173360,1.9145
1991-12-31,2302180,2.0005
1992-12-31,2418180,2.0757
1993-12-31,2645410,2.2448
1994-12-31,2767670,2.3222
1995-12-31,3088620,2.5635
1996-12-31,3070510,2.5219
1997-12-31,3134110,2.5479
1998-12-31,3236280,2.6058
1999-12-31,3153660,2.5174
2000-12-31,3346530,2.6504
2001-12-31,3529080,2.7748
2002-12-31,3810060.0586,2.9757
2003-12-31,4415910.1563,3.4274
2004-12-31,5124819.8242,3.9541
2005-12-31,5824629.8828,4.4677
2006-12-31,6437470.2148,4.9103
2007-12-31,6993180.1758,5.3064
2008-12-31,7199600.0977,5.4351
2009-12-31,7719069.8242,5.7983
2010-12-31,8474919.9219,6.3354
2011-12-31,9282549.8047,6.9013
2012-12-31,9541870.1172,7.0462
2013-12-31,9984570.3125,7.3241
2014-12-31,10006669.9219,7.2942
2015-12-31,9861099.6094,7.1464
2016-12-31,9874660.1563,7.1154
2017-12-31,10096009.7656,7.231
2018-12-31,10502929.6875,7.4873
2019-12-31,10707219.7266,7.6059
