Macrotrends Data Download

Qatar Carbon (CO2) Emissions 1990-2023


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Total, Per Capita, 
date, Kilotons of Co2, Metric Tons Per Capita, 
1990-12-31,12540,28.3919
1991-12-31,14980,32.8159
1992-12-31,14680,31.1484
1993-12-31,16610,34.1741
1994-12-31,18490,36.9296
1995-12-31,19050,36.9807
1996-12-31,20940,39.5643
1997-12-31,25390,46.1141
1998-12-31,26500,45.6113
1999-12-31,29000,47.285
2000-12-31,28660,44.3697
2001-12-31,28650,42.2049
2002-12-31,32500,45.5702
2003-12-31,34740.0017,46.4113
2004-12-31,37069.9997,47.6513
2005-12-31,38540.0009,45.4101
2006-12-31,43770.0005,43.1206
2007-12-31,49830.0018,40.4499
2008-12-31,53040.0009,36.7243
2009-12-31,54069.9997,33.5781
2010-12-31,60580.0018,35.3545
2011-12-31,68190.0024,37.7958
2012-12-31,75080.0018,39.3984
2013-12-31,76169.9982,37.4208
2014-12-31,81660.0037,36.8757
2015-12-31,84779.9988,35.1118
2016-12-31,86919.9982,33.493
2017-12-31,87540.0009,32.2817
2018-12-31,86419.9982,31.2354
2019-12-31,91970.0012,32.7618
